Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Rabat,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,34.0220879,-6.8266666,icons/restaurant.png,OSM
Rabat,Gallinicta,Restaurant,Formel,Gallinicta,34.0221324,-6.8265915,icons/restaurant.png,OSM
Rabat,Galette de neige,Café,Formel,Galette de neige,34.0217225,-6.8251726,icons/cafe.png,OSM
Rabat,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,34.0212412,-6.8265787,icons/pharmacy.png,OSM
Rabat,Pharmacie Centre Chèques Postaux صيدلية مركز الشيكات البريدية,Parapharmacie,Formel,"Avenue Moulay Ismail شارع مولاي اسماعيل, Rabat ⵔⴱⴰⵟ الرباط",34.0209889,-6.8267416,icons/pharmacy.png,OSM
Rabat,Pharmacie Chellah صيدلية شالة,Parapharmacie,Formel,"Avenue Chellah شارع شالة, Rabat",34.0217171,-6.8312237,icons/pharmacy.png,OSM
Rabat,Pharmacie du Théatre صيدلية المسرح,Parapharmacie,Formel,"Rue Al Marj زنقة المرج, Rabat",34.0195429,-6.8310709,icons/pharmacy.png,OSM
Rabat,Buggs Burger,Restaurant,Formel,Buggs Burger,34.0186426,-6.8308905,icons/restaurant.png,OSM
Rabat,Le p'tit resto,Restaurant,Formel,Le p'tit resto,34.018044,-6.8293215,icons/restaurant.png,OSM
Rabat,Pharmacie de la Tour Hassan صيدلية صومعة حسان,Parapharmacie,Formel,"Place de l'Unité Africaine ساحة الوحدة الإفريقية, Rabat",34.0178583,-6.8290641,icons/pharmacy.png,OSM
Rabat,mohammed V,Parapharmacie,Formel,MohammedV,34.0489348,-6.7994052,icons/pharmacy.png,OSM
Rabat,café Badr,Café,Formel,café Badr,34.0493456,-6.7995031,icons/cafe.png,OSM
Rabat,Pharmacie Mamounia,Parapharmacie,Formel,Avenue Othman BIbn Affane,34.0503377,-6.8005667,icons/pharmacy.png,OSM
Rabat,La Grande Pharmacie الصيدلية الكبرى,Parapharmacie,Formel,"Avenue Abou Faris Al Marini شارع أبو فارس المريني, Rabat",34.0163793,-6.8319284,icons/pharmacy.png,OSM
Rabat,Koutoubia,Restaurant,Formel,Koutoubia,34.0147067,-6.8307576,icons/restaurant.png,OSM
Rabat,Locamed,Supérette / Mini-market,Formel,Locamed,33.982564,-6.8288437,icons/convenience.png,OSM
Rabat,Pharmacie Gharbia صيدلية الغربية,Parapharmacie,Formel,"Rue Karachi زنقة كالكوتا, Rabat",34.0273181,-6.8455781,icons/pharmacy.png,OSM
